id,ACTION
1,0.046885554966644906
2,1
3,1
4,1
5,1
6,0.9015
7,0.894126426324682
8,1
9,0.5025790777246666
10,0.9967923938298772
11,0.9932991025572392
12,0.954690063300511
13,0.9658291260936624
14,0.9244917160374568
15,0.8511528552328869
16,0.998518564664218
17,0.9430725493321234
18,0.8787709849760127
19,0.9996666666666666
20,1
21,0.9970197306148115
22,1
23,0.9971819942259196
24,0.993909014269957
25,0.9999876543209877
26,0.9345086889084553
27,0.9597252453837254
28,0.20538366794986637
29,0.9477332894276324
30,0.9804765352253482
31,0.9737963018032625
32,0.9910203804434203
33,0.9231333333333334
34,0.9905263891907321
35,0.9934982802380857
36,0.9999444444444444
37,0.9295222222222221
38,0.994
39,0.8635628849152451
40,0.6224305778752356
41,0.9934391313728663
42,0.9896842105263158
43,0.6826040935042608
44,0.9932958775200315
45,0.9621564981266015
46,0.9963899772845445
47,1
48,0.9941353089104277
49,0.9969235109353187
50,0.965156862745098
51,0.943691350168066
52,0.9718781314933824
53,0.9125825309690315
54,0.9962666666666666
55,0.942198270999322
56,0.7933867312273389
57,0.9837223294778833
58,0.9999512195121951
59,0.9759696149976861
60,0.995578947368421
61,1
62,0.9701856538356538
63,0.9964460350534204
64,1
65,0.977219258552542
66,0.9808717948717949
67,0.9931076483429424
68,1
69,0.8658781156502804
70,0.28746918703595503
71,0.4223660261310886
72,1
73,1
74,0.998970702200155
75,0.9991933933933933
76,0.9930333333333334
77,0.9851069505494505
78,0.07035997000157884
79,0.09492451838225463
80,0.9961991530013635
81,0.9998717948717949
82,0.9925566400974122
83,0.976
84,0.9998945981554678
85,0.9974509297203662
86,0.976752815452359
87,0.9578297213622291
88,0.9998603174603174
89,0.9997647058823529
90,0.9463773396538105
91,0.9568018401661036
92,0.6105015915130618
93,1
94,0.9001897460433774
95,0.9997272727272728
96,0.99975
97,0.4767226868792635
98,0.9938228573698895
99,0.9929774405609427
100,0.9932244897959183
101,0.9251443937504996
102,0.7032249948782815
103,0.9659936358750577
104,0.9695613651870932
105,0.03687692347384741
106,0.8167160768723838
107,0.9999629629629629
108,0.6480237830399902
109,0.9979203242923568
110,0.9947750804000953
111,0.5788136393575171
112,0.992617247352124
113,0.9926560967778478
114,1
115,0.8424066934992696
116,0.9923808736777971
117,0.9939361942142362
118,0.995110599078341
119,0.996
120,0.9893466566999997
121,0.9032296692753337
122,0.9739322344322343
123,0.9879242091970737
124,0.9397633279789812
125,0.994
126,0.8581516151410212
127,0.9101187481739799
128,0.8929737209728695
129,0.9916363636363636
130,0.9964441964285714
131,0.9978924779102443
132,0.9121215183782879
133,0.9963700740492847
134,0.9671178872636053
135,1
136,0.779288665196792
137,0.998686383653789
138,0.9982885158760159
139,0.5395301534258464
140,1
141,0.9599365670634701
142,0.8201364574571983
143,0.9999090909090909
144,1
145,0.9997714285714286
146,0.8554608035823674
147,0.9687558572767324
148,0.8959365478770709
149,0.9992213532614992
150,0.9996638030888031
151,0.9952058823529412
152,0.9427872967246033
153,0.9985024492664198
154,0.2850702162660363
155,0.987000046035798
156,0.8315020054442936
157,0.9836826833468566
158,0.9795704194019788
159,0.9641361070139011
160,0.9871817848616378
161,0.13686068770077117
162,0.9058048008464288
163,0.9937357954545455
164,0.9902863981276069
165,0.9976917323383898
166,1
167,0.8053387461288444
168,0.9958653769384858
169,0.9897306103236063
170,0.9996523785474929
171,0.954
172,0.9936666666666666
173,0.9992886895064317
174,0.9747975625722849
175,0.9933555593498622
176,1
177,0.5829909850817236
178,0.9973416666666666
179,0.9991776245040235
180,0.9687558572767324
181,0.1633847700004655
182,0.9964441964285714
183,0.9510269529462735
184,0.3817835179264425
185,0.9766931231098414
186,0.8141975636290687
187,0.9844875225917743
188,0.9670134832057228
189,0.1439959849405687
190,0.983979750491711
191,1
192,0.98975
193,1
194,0.9844285714285714
195,0.9891628713583386
196,1
197,0.999559294871795
198,0.8764126330207893
199,0.993893473430138
200,0.0745685680799517
201,0.9494493265993267
202,0.5868904919838359
203,0.988791865196461
204,0.6977791669375734
205,0.9371842105263158
206,0.9964779368731127
207,0.9946827890068485
208,0.7339820988577876
209,0.44771500238431045
210,0.7608896504133389
211,0.9774959373959374
212,0.999898717948718
213,1
214,0.9887905460460722
215,0.998427906875945
216,0.31807718449895944
217,0.9492700005985523
218,0.834
219,0.972
220,0.9948669750036466
221,0.6864538118557496
222,1
223,0.99675
224,0.9343825286218805
225,0.9948870056497174
226,0.16079029502164935
227,0.8575362402772263
228,0.97212594297297
229,1
230,0.9959329087709303
231,0.47027385127865395
232,0.6299214804268497
233,0.9977656029554745
234,0.06276689770912076
235,0.8743930603580312
236,0.8845719071431577
237,0.9976226399738508
238,0.9847250584671932
239,0.9977537890103965
240,0.9965327889766559
241,0.9243548731814378
242,0.5589998568208023
243,0.02465615926390484
244,0.9999267547417192
245,0.9909697205503857
246,0.9996165777943596
247,0.9907243146135017
248,0.9225197465542514
249,0.9653333333333333
250,0.9979942775647337
251,0.9955
252,0.7186308802308803
253,0.9595
254,0.9866666666666666
255,0.998
256,0.9686928526203842
257,0.9998571428571429
258,0.7464538002633466
259,0.9770916120081521
260,1
261,0.9781074454802395
262,0.9846092718339093
263,0.885949594849595
264,0.9936094692483134
265,0.9991283544499194
266,0.7339820988577876
267,0.9824910323757892
268,0.997
269,0.9653333333333333
270,0.972100643614664
271,0.9986455840580092
272,0.9145526200818022
273,0.9919811320754717
274,0.5907673495299898
275,0.9991608801839966
276,0.8958
277,0.9947870129870131
278,0.936
279,0.9724450985407256
280,0.9610187959584977
281,1
282,0.9999811320754717
283,0.7653725840964669
284,0.9488113503383214
285,0.9983170026568013
286,0.9713213813589717
287,0.972128364389234
288,0.9579746835443038
289,0.989278589174258
290,0.9991283544499194
291,0.6971386395341664
292,0.9002796367638621
293,0.9838574670895505
294,0.6174638150871214
295,0.9761705799476432
296,0.012014641737640875
297,0.22954243248907139
298,0.938428890424667
299,0.05020154862604955
300,0.980799773755656
301,0.23583968253968254
302,0.9842345623903532
