id,ACTION
1,0.5589515140458421
2,0.9999942938152188
3,0.9999998074312126
4,0.9989458708344785
5,0.9999999600524527
6,0.9999999982171341
7,0.999992741120031
8,0.9999999810512646
9,0.8612951916796552
10,0.9989188498740595
11,0.9999996699054684
12,0.999222581430466
13,0.9833536236095984
14,0.8888074454606258
15,0.9996588083597048
16,0.9999462966248661
17,0.9906892439364969
18,0.9749427358661773
19,0.9999613636546975
20,0.9997139052296644
21,0.9999999955376639
22,0.9999912425290134
23,0.9935072267145524
24,0.9985907004527605
25,0.9841281188780738
26,0.9983416433524926
27,0.9998629649210612
28,0.748008334939092
29,0.9999532881850008
30,0.9838621861530116
31,0.9998056475794599
32,0.9993997904889687
33,0.9995810012453532
34,0.9999826463357591
35,0.9995630383026245
36,0.9999498815405868
37,0.9994650613449784
38,0.9995364364856804
39,0.9881900720662035
40,0.954922745236683
41,0.9800315773088046
42,0.9999985969361741
43,0.9991954685262663
44,0.9998819226675286
45,0.9995462349373797
46,0.9946093769449043
47,0.9999999993232824
48,0.9946713730992788
49,0.9999968730794125
50,0.9999900926463392
51,0.9999629577057951
52,0.9999090132136453
53,0.9999073511875641
54,0.9999337222254108
55,0.9958874706848364
56,0.7738238265452749
57,0.9996966053347659
58,0.9999999789369078
59,0.9982189745158462
60,0.9988834169326055
61,0.9999999875042845
62,0.99958327415512
63,0.9985756841868175
64,0.9999739834057388
65,0.9999945402397507
66,0.9999357069924641
67,0.9982950774780986
68,0.9999568874358606
69,0.9976542639327878
70,0.7179065630841306
71,0.996219374578513
72,0.9999995310583544
73,0.9994993106269452
74,0.9999294651028845
75,0.9993348511105171
76,0.9999973617032427
77,0.999951680293055
78,0.9994129102040458
79,0.9973146499838723
80,0.9999999630226462
81,0.9999864469571476
82,0.9996481855719278
83,0.9996294385665971
84,0.9999994685582914
85,0.9994492606320475
86,0.8194158643894159
87,0.9849786487051642
88,0.9999999438858307
89,0.9999243045734159
90,0.997724737962018
91,0.9987856522655794
92,0.9455341379813708
93,0.999999999628119
94,0.9879137622744327
95,0.9999999389950363
96,0.9986987246567515
97,0.9594850263100736
98,0.9996497010376929
99,0.9999994733812996
100,0.9997071880757191
101,0.9996202567499745
102,0.9676133520844487
103,0.9998810914863431
104,0.9135061982893896
105,0.9946777199648247
106,0.9999902616895292
107,0.9999999612897424
108,0.9975522252984987
109,0.9999300501875307
110,0.9890492708970241
111,0.984671964313096
112,0.9741705864978647
113,0.9954097605718993
114,0.9999998672713805
115,0.9989485053069866
116,0.9996569976922562
117,0.9998954486476016
118,0.999996433505269
119,0.999999999828747
120,0.9999757300346199
121,0.9998320987352789
122,0.9998696049340293
123,0.7141269734109794
124,0.9998556041417821
125,0.9999999302900879
126,0.970839789760616
127,0.335442712719172
128,0.953553169326736
129,0.956425022490502
130,0.9956806789622888
131,0.999999892076097
132,0.9995956328993818
133,0.9975082562157461
134,0.9559664514056355
135,0.9999999714540796
136,0.9972575864080152
137,0.9999855042045128
138,0.9992817860418496
139,0.9647297296953843
140,0.9999995846443257
141,0.9999800040173139
142,0.9923776842647811
143,0.9999821288264337
144,0.9944084603015287
145,0.9999999999677023
146,0.7772956040688802
147,0.25524223104566124
148,0.9984857620106887
149,0.9999993009637812
150,0.9998643460778738
151,0.9998754483130375
152,0.9999257573618139
153,0.9996949421571485
154,0.9966356367984698
155,0.9911374104720386
156,0.9998072394882606
157,0.9995503235765802
158,0.9959609237702155
159,0.9999015785326354
160,0.9986968674157686
161,0.09778216555525608
162,0.99999919817018
163,0.999810060696611
164,0.9999996030152427
165,0.9935709976137589
166,0.9999999929495762
167,0.9977104787275775
168,0.9999998512288185
169,0.9963935673982258
170,0.9999951888949705
171,0.9943337719607219
172,0.9999185670050236
173,0.9999627321442669
174,0.9999999346981496
175,0.9999985988436305
176,0.9999999955515961
177,0.8897526728189745
178,0.9999999992071187
179,0.9999999896042248
180,0.25524223104566124
181,0.3700771604649847
182,0.9956806789622888
183,0.9980972431638634
184,0.9956065180780884
185,0.9998534454957007
186,0.9919999125453951
187,0.9999999629450942
188,0.9989743129257981
189,0.9930574090415023
190,0.999939640810007
191,0.9999999999990536
192,0.987303192664764
193,0.9999999999755436
194,0.9999006680891794
195,0.9997476346340628
196,0.9999999998910163
197,0.9986853774467154
198,0.999573120068188
199,0.9999031354563244
200,0.9411757396481721
201,0.9998285514367969
202,0.9946832621807854
203,0.9739359567614506
204,0.9991437552356395
205,0.9999745793385015
206,0.9999515549066724
207,0.999883151126801
208,0.9994846511078975
209,0.9770737711320502
210,0.9997613327841751
211,0.998750869937397
212,0.9709496023259874
213,0.9999999053894607
214,0.9966090437920264
215,0.9999999021857047
216,0.9985223387613213
217,0.9982047240213368
218,0.9999990048276854
219,0.9999292550017806
220,0.9943642741832052
221,0.9096065249393627
222,0.9999998965012566
223,0.9997856580688794
224,0.9844732406830228
225,0.9999367558994919
226,0.9989950528390275
227,0.8544419600740943
228,0.99888702997855106
229,0.9999999927070335
230,0.9998203313821779
231,0.9994787508545994
232,0.99181367388732
233,0.9996718273499247
234,0.9336758682346998
235,0.9997326339699629
236,0.46334573402379864
237,0.9997797614303199
238,0.999789607253312
239,0.9975981169520857
240,0.9999887287290156
241,0.851112322525907
242,0.29837611918918405
243,0.9952675467912274
244,0.9999999886606362
245,0.8598941058153843
246,0.9999760932590456
247,0.9984209404458043
248,0.999307855515787
249,0.9999726582309149
250,0.9999846554102971
251,0.9999780804497842
252,0.9880270990415679
253,0.9997082501200861
254,0.9997472379959361
255,0.9999999377525791
256,0.9982279655508876
257,0.9998477539286444
258,0.8978239356088664
259,0.997639957891828
260,0.9999999999974123
261,0.9999986524453397
262,0.9407196956508588
263,0.9999973051410761
264,0.9999990949467505
265,0.9999825160760124
266,0.9994846511078975
267,0.9993717038063823
268,0.9995359338423379
269,0.9999726582309149
270,0.999861937085197
271,0.9997258256602252
272,0.9712802963341296
273,0.9987615096653065
274,0.9966431311812977
275,0.9999937714076068
276,0.9998355478465777
277,0.9999775320506264
278,0.9995994237481578
279,0.99794637909605
280,0.9964835041232121
281,0.9999999999996043
282,0.9999926961149035
283,0.12526292147362916
284,0.9995655077343164
285,0.9994327654256085
286,0.9997339055723856
287,0.9999999731019503
288,0.9999973151173004
289,0.8192193393650554
290,0.9999825160760124
291,0.7872780938662398
292,0.9959127439156884
293,0.9999877814654362
294,0.9964097376547089
295,0.9999999002237245
296,0.9915571001097521
297,0.01162483831854369
298,0.9999992074836545
299,0.9822547426627293
300,0.9999949050412824
301,0.9882824775522834
302,0.9998331942557667
303,0.8717045656804256
304,0.9042225225302403
305,0.9999995376901639
306,0.9993016449941913
307,0.9994492606320475
308,0.9999998878442212
309,0.9951396789119731
310,0.9973934956528805
311,0.9994457175945219
312,0.990331440755926
313,0.9994801753153407
314,0.9988389770673152
315,0.9999999989048178
316,0.999920665288086
317,0.9968528983311429
318,0.9988504731568625
319,0.9924595213689852
320,0.9999677343531203
321,0.9998116309836704
322,0.984124517785469
323,0.9999999983690733
324,0.999999686981251
325,0.9999460198790954
326,0.9914323131985413
327,0.9993035728603737
328,0.9999777155379557
329,0.9987230363312405
330,0.9999070971958621
331,0.99696240983153706
332,0.9977344739455194
333,0.9999693007683746
334,0.4984226171297803
335,0.9999999914727672
336,0.9996889806332625
337,0.9997791488661797
338,0.999999749435779
339,0.9986070252768776
340,0.9864204992640943
341,0.9997854423577962
342,0.999922565492734
343,0.9680882113320775
344,0.9999998923076057
345,0.9999996393684601
346,0.9997727203160667
347,0.9961197358010888
348,0.9840375220621042
349,0.999999164982665
350,0.9999842164289009
351,0.8228250296677834
352,0.9999978772173259
353,0.9996098566427017
354,0.9952179941156776
355,0.9994862417896159
356,0.999990105224451
357,0.9988701399642623
358,0.9986280623872708
359,0.9996458338263136
360,0.9911198516665201
361,0.9996725032285907
362,0.9999817404796474
363,0.999856450433185
364,0.9169372385915736
365,0.9993838896977756
366,0.9999698017456518
367,0.9999900964564716
368,0.9999973721212294
369,0.999999898356844
370,0.9982763059357918
371,0.9999798727464412
372,0.9994371292578391
373,0.5357387119530046
374,0.9743770529588797
375,0.9942249313596054
376,0.9999539589323617
377,0.010150041709389032
378,0.9994827339505568
379,0.9999999710966079
380,0.9983004835686717
381,0.8212981042833435
382,0.9946713730992788
383,0.9999966159707958
384,0.998922738149399
385,0.9850997835126001
386,0.9999457908561953
387,0.9975877414254867
388,0.9998813720964066
389,0.9999994549935062
390,0.9999806008380554
391,0.9999832211057645
392,0.99998139693946
393,0.9976292445077071
394,0.9999616084876238
395,0.9937847011177547
396,0.9999855659741074
397,0.9999999999677023
398,0.9999652597882923
399,0.9997931845328282
400,0.9921160804775438
401,0.9999999997631526
402,0.9999474294575981
403,0.9995843715898258
404,0.9999995683357221
405,0.9999999820248172
406,0.9983830374131959
407,0.9848340676985659
408,0.9999873666025589
409,0.9999798727464412
410,0.9968249918504454
411,0.9999981615031456
412,0.9970031971864585
413,0.5343777499433197
414,0.999465954780875
415,0.999999988671357
416,0.999456647579234
417,0.9781386623596011
418,0.9806723644094921
419,0.9901098146554402
420,0.9999998649492274
421,0.9995865664109057
422,0.9324647803298848
423,0.9894316208230179
424,0.9577319273259065
425,0.9999003868729668
426,0.9999993635730733
427,0.9999999632701388
428,0.999999735269642
429,0.9433020868315747
430,0.9999999937307795
431,0.9880119090532247
432,0.9999676858787193
433,0.9998810914863431
434,0.9939444790254618
435,0.999997362413394
436,0.9999990273134689
437,0.9990326224263293
438,0.9847338730242924
439,0.9800816825499055
440,0.9994129102040458
441,0.999983932286994
442,0.9999999996559048
443,0.9995223404188971
444,0.99696240983153706
445,0.8006748000777513
446,0.9998975236481257
447,0.9217850092728014
448,0.9999999961567667
449,0.9999568073893691
450,0.9953699170128328
451,0.9966568606871974
452,0.9982323419992993
453,0.9999999276923964
454,0.9235281719790124
455,0.9886736371126469
456,0.9999879816784147
457,0.9991457315325868
458,0.9982367820874647
459,0.994631880852148
460,0.9959470448328693
461,0.7730982188534791
462,0.9999999999997471
463,0.9999997283008072
464,0.9982189745158462
465,0.9999481556524022
466,0.9999081492500317
467,0.9946240057575023
468,0.9924195700792985
469,0.9999995793915956
470,0.9979964405397215
471,0.9988622300397908
472,0.9697094895232368
473,0.9999999419082288
474,0.9999999274717216
475,0.9964591567400171
476,0.9800892184280344
477,0.9999942036666204
478,0.9995001461134684
479,0.9999787686508169
480,0.9999998466259921
481,0.9996758602949404
482,0.9950253208836058
483,0.9999955513512759
484,0.999922565492734
485,0.9999850565544229
486,0.9991437552356395
487,0.9272707773325183
488,0.9999997053105167
489,0.9996642131559547
490,0.9991437552356395
491,0.9944368855002894
492,0.9984113491311031
493,0.994011619828038
494,0.999995183175181
495,0.999536858744424
496,0.9999877963319082
497,0.9999980013292683
498,0.9999467260799032
499,0.9999762150819881
500,0.9999300344468036
501,0.9999999979055314
502,0.9875915580718706
503,0.999157224291653
504,0.9989621519120647
505,0.9995266950255283
506,0.9998771470645489
507,0.9999999977640612
508,0.999492350202319
509,0.9311964721155744
510,0.9983101914028736
511,0.9421132684828074
512,0.99389455201991594
513,0.9695540036055343
514,0.9631218607988509
515,0.9999992124163882
516,0.9999043956630672
517,0.99997101934660515
518,0.9999781726033997
519,0.9858274137427103
520,0.8111784158179636
521,0.9998461701615864
522,0.9956904908622133
523,0.9999979167065369
524,0.9769375790337622
525,0.9984569065670944
526,0.6518941072142205
527,0.9997091496641289
528,0.9982148314122086
529,0.7476726930050984
530,0.9999999968925646
531,0.9935667100076927
532,0.9988389770673152
533,0.9907842558907702
534,0.7728434418655828
535,0.9988829773164583
536,0.999999882859893
537,0.9998815866741316
538,0.9961866775573336
539,0.9984209404458043
540,0.9993333283632942
541,0.9959265434214546
542,0.9998353677680917
543,0.9936811784595253
544,0.9999734158530397
545,0.997447301119146
546,0.9995544697553946
547,0.9894566905492924
548,0.9767067019814893
549,0.973576820399397
550,0.9782064548492851
551,0.9999972896409258
552,0.9985765030193339
553,0.9999448994952037
554,0.9136546168616241
555,0.99794637909605
556,0.9999998512288185
557,0.9992974296928341
558,0.9987861439401883
559,0.9984246899286255
560,0.9993639766058532
561,0.9409489574656261
562,0.9995801438207634
563,0.9999523570057283
564,0.9783741588615843
565,0.9999757477889931
566,0.9910227717604226
567,0.41968790215727547
568,0.7145882018532452
569,0.9806800452171225
570,0.9702790736038304
571,0.026561115583452106
572,0.9919403238859117
573,0.9959292298984158
574,0.38819470062188227
575,0.9999999793563612
576,0.9997574162153545
577,0.9996950298875023
578,0.9999616812908682
579,0.9717179672821475
